,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,1.05,1.0305315088,1.0075693225,1.0023552001,1.0091184648,1.024427835,1.0191551941,1.05,1.0153096791,1.0092465113,1.0132135571,1.0092890765,1.0047712961,0.99194316423
26,1.05,1.0285456909,0.99873120142,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355066,1.0203263783,1.0221441497,1.0159008407,0.99706952623
27,1.05,1.0298156438,1.0122851428,1.0050892619,1.0111782756,1.0172906168,1.0124453537,1.05,1.0096614001,1.0032992547,1.0066709475,1.0021494425,0.99772665352,0.98556420893
28,1.05,1.0289769377,0.99953989458,1.0083310261,1.0138855533,1.01761337,1.0145625341,1.05,1.0135806852,1.0068003779,1.0088282972,1.002555711,0.99878248408,0.98828737417
29,1.05,1.0289769377,0.99953989457,1.0083310261,1.0138855533,1.01761337,1.0145625341,1.05,1.0135806852,1.0068003779,1.0088282972,1.002555711,0.99878248408,0.98828737417
30,1.05,1.0297575116,1.0060308703,1.0060990579,1.0117889547,1.0164489249,1.0098682099,1.05,1.008379614,1.002131708,1.0057094633,1.0012223513,0.99684931089,0.9844424164
31,1.05,1.0283787768,0.99894075337,1.0080175611,1.0159244927,1.0272334874,1.0142294575,1.05,1.0113702162,1.0061602201,1.0126653141,1.0118220918,1.0063256388,0.99026266711
32,1.05,1.0292687628,1.0014912207,1.0073420667,1.0130779587,1.0176375103,1.0142680044,1.05,1.0127506623,1.006069412,1.0084164171,1.0025719707,0.99863245265,0.98775136426
33,1.05,1.0363781992,1.010656389,1.0257263109,1.0323833356,1.0310935785,1.0220623747,1.05,1.0225786235,1.0165207396,1.0202757661,1.0160509817,1.0117093737,0.99921506194
34,1.05,1.030075254,1.0054317501,1.0044690685,1.0105683155,1.0242808458,1.0170924144,1.05,1.0147523448,1.008811543,1.0129768971,1.0090629967,1.004614093,0.99155984614
35,1.05,1.0296833307,1.0052212561,1.0049613628,1.0119786753,1.0203797586,1.0123455968,1.05,1.0092980518,1.0034133516,1.0081011872,1.0051196665,1.0002326475,0.98643596113
36,1.05,1.0330033854,1.0072174331,1.0168279101,1.0211639336,1.0207248133,1.0170186133,1.05,1.0187063177,1.0117323236,1.013011097,1.005647381,1.0023877792,0.99276018845
37,1.05,1.0265656187,0.99608233146,0.99850216595,1.0049986286,1.0186412396,1.0095092944,1.0497805676,1.0067838189,1.0011128042,1.0061733445,1.0032298043,0.99843895013,0.98421716736
38,1.05,1.0346816284,1.0085837664,1.0241714038,1.0308354751,1.0305246771,1.0193359253,1.05,1.0198101881,1.0140333444,1.0186260156,1.0153807202,1.0107161527,0.99716702407
39,1.05,1.0289769377,0.99953989465,1.0083310262,1.0138855534,1.01761337,1.0145625341,1.05,1.0135806853,1.006800378,1.0088282972,1.002555711,0.99878248409,0.98828737419
40,1.05,1.0280444237,1.0000727539,1.0107685085,1.0157855974,1.0176456253,1.0148799331,1.05,1.0150051788,1.0080625576,1.0095680843,1.0025813879,0.9991007854,0.98921639538
41,1.05,1.0285456909,0.99873120142,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355066,1.0203263783,1.0221441497,1.0159008407,0.99706952622
42,1.05,1.030157101,1.0083532523,1.0045933571,1.010561464,1.015419706,1.0077808483,1.0481160754,1.0059828826,0.99990309714,1.0040010827,1.0001210704,0.99554119565,0.98247369739
43,1.05,1.0302291656,1.007645207,1.0039128058,1.0102820534,1.0165098939,1.0117658198,1.05,1.0087900124,1.0024286827,1.0058321538,1.001356773,0.99690888132,0.98469776634
44,1.05,1.0283713518,0.99967393484,1.009089965,1.0145326129,1.025548969,1.0222720237,1.05,1.0214773785,1.0148350289,1.0169149451,1.010498005,1.006938471,0.99642361135
45,1.05,1.0298114592,1.0123780598,1.0051128419,1.0111940731,1.017306422,1.0124582664,1.05,1.0096770463,1.0033150461,1.006686796,1.00216548,0.99774273667,0.98558036072
46,1.05,1.0251922383,0.99491566659,1.0006993179,1.0071757751,1.0132948879,1.0103821403,1.05,1.0073142729,1.0006970384,1.0034361246,0.99816975289,0.99395392414,0.98254375534
47,1.05,1.0368598909,1.0159871583,1.0237703033,1.0311216268,1.05,1.0302324736,1.05,1.0288481762,1.024600489,1.0331754109,1.0345781615,1.0286326053,1.0101718749
48,1.05,1.0292687628,1.0014912207,1.0073420667,1.0130779587,1.0176375103,1.0142680044,1.05,1.0127506623,1.006069412,1.0084164171,1.0025719707,0.99863245265,0.98775136426
