,0,1,2,3,4,5,6,7,8,9,10,11,12,13
19,0.0,0.095216018086,0.20367454009,0.0,0.0,0.24,0.0,0.17633098606,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.081323863502,0.27544336759,0.0,0.0,0.24,0.0,0.12606047809,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.14324873686,0.261285349,0.0,0.0,0.24,0.0,0.23827070939,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.19435823219,0.22900565258,0.0,0.0,0.24,0.0,0.22484628431,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.14324873686,0.261285349,0.0,0.0,0.24,0.0,0.23827070939,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.1905516596,0.2489155087,0.0,0.0,0.24,0.0,0.23291832684,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.085694390408,0.2353554112,0.0,0.0,0.24,0.0,0.13087792655,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.14035612471,0.26302075595,0.0,0.0,0.24,0.0,0.21587939471,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.17073680662,0.27996780738,0.0,0.0,0.24,0.0,0.22997743613,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.17283807748,0.25660259667,0.0,0.0,0.24,0.0,0.22320122464,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.24885157699,0.31103798259,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
