,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
31,1.05,1.0418825004949777,1.05,1.0211453501434211,1.043897344962487,1.05,0.99,0.9,0.97,0.97,0.05,0.03,0.3500407328511778,1.0,0.0,0.7180354429927899,0.0,10020.44370722219,1.4305114737211968e-07,0.0,0.0,1.1715947299855224e-28,0.0,10020.586758369562
32,1.0398426449644125,1.0185031587894706,0.977208254808128,0.9857569516044854,1.05,1.05,0.92,0.99,0.97,0.9,0.05,0.03,0.3500724278667608,0.0,0.0,0.7501840238784703,8.318137691653942e-05,9105.845550534692,9.536743150739825e-08,0.0,0.0,1.1715947299855224e-28,0.0,9105.9409179662
33,1.05,1.05,1.030829918967317,0.9930642872481766,1.05,1.05,0.94,0.98,0.91,0.98,0.05,0.03,0.3525235914256249,0.5117623561273409,0.7512438245596723,0.25,0.50242785888166,10630.870711171918,1.907348632368411e-07,0.1702579180666893,0.0,1.1715947299855224e-28,0.0,10801.319364101844
34,1.05,1.0229554404785657,1.0143859181817456,1.05,1.05,1.05,1.06,0.97,1.1,1.0100000000000002,0.05,0.05,0.0215131409659204,2.015450706806891e-06,0.8570589327954022,0.25,0.0,9544.180931922698,1.9073486345888568e-07,0.3287066859204002,0.0,1.9294076001803397e-30,0.0,9873.078352706558
35,1.05,1.0276167539499803,1.05,1.05,1.0274718584927405,1.05,1.1,1.08,0.92,1.02,0.04,0.05,0.3499949778339303,0.5137487129216688,0.0,0.25,0.0,9070.884495940896,1.907348636809303e-07,0.5207221461481372,0.0,2.4960860322679897e-29,0.0,9591.797376952714
36,1.04705020716942,1.0238844101078706,0.9869495236106898,1.0012578747655647,1.0499999645437177,1.05,0.93,1.1,0.98,0.9,0.05,0.05,0.350039339270941,0.0,0.25,0.5002667696107856,0.0,9063.801662521872,5.991114937486941e-08,0.0,0.0,1.9294076001803397e-30,0.0,9063.861573671247
37,1.05,1.0405003620227005,1.0149837835431912,1.0121646138181892,1.05,1.05,0.9,1.1,0.97,0.97,0.0,0.04,0.3499065661445329,0.7401672279402941,0.25,0.0,0.7368002370311221,10009.25310891406,1.4305114692803045e-07,0.0,0.0,2.399615652258973e-29,0.0,10009.396160060987
38,1.05,1.0303489216108823,0.9944287067399964,1.003214432464053,1.05,1.0498727714842977,1.02,0.93,0.9,0.95,0.04,0.05,0.3499854381871174,0.0,0.25,0.0,0.5000371621763674,9098.105799463365,9.536743150739825e-08,0.0,0.0,2.4960860322679897e-29,0.0,9098.20116689487
39,1.05,1.0285723923023569,1.001407134733577,1.006812522896127,1.0499979300507012,1.05,1.0300000000000002,0.9,0.99,0.96,0.05,0.02,0.3504296494649158,0.0,0.0,0.25,0.5002111400535132,9090.814556432792,9.536743172944284e-08,0.0,0.0,6.963742930737601e-30,0.0,9090.909923864525
40,1.05,1.0407305234146071,1.05,1.0205883669978073,1.0453192106818117,1.0376024935276082,1.04,0.9,0.97,0.96,0.05,0.02,0.3500719913841747,1.0,0.2345153657999404,0.4822028820934931,0.0,9994.121024499618,9.536743172944284e-08,0.0,0.0,6.963742930737601e-30,0.0,9994.216391931348
41,1.05,1.0296462974242613,0.98259102899636,0.9958876272939416,1.0499881145143,1.05,1.0,0.9,0.97,0.9,0.04,0.04,0.349997508340592,0.0,0.0,0.25,0.4999981648074033,9097.171502266016,9.536743150739825e-08,0.0,0.0,4.7992313045179446e-29,0.0,9097.266869697523
42,1.05,1.0248280031489452,1.0153546357595136,1.05,1.05,1.0471831513968362,1.0500000000000005,1.04,1.0100000000000002,1.0100000000000002,0.05,0.05,0.3501058803783296,0.0,0.532552056765475,0.0002912956082101,0.24,9119.810520257402,1.4305114737211968e-07,0.2885593273659159,0.0,1.9294076001803397e-30,0.0,9408.51289877069
43,1.049301071708208,1.026892122597734,0.9880463654252244,1.0079923174631833,1.0499913671256953,1.05,0.96,1.0,0.97,0.94,0.05,0.03,0.3503589403517095,0.0,0.7502149479507468,0.0,0.0,9084.438205924493,4.7683716086766026e-08,0.0,0.0,1.1715947299855224e-28,0.0,9084.48588964058
44,1.05,1.026257563864497,1.0254650011731632,1.05,1.05,1.04121548742105,1.0300000000000002,1.1,1.0,0.97,0.0,0.01,0.3498149171553856,0.2669934338302681,0.5037866840102371,0.0,0.0,9049.922984504849,1.4305114737211968e-07,0.3711304802588926,0.0,4.864681063490923e-30,0.0,9421.196515911111
45,1.0180238421741643,1.0041567110833396,0.9712699900707062,0.9955688238563208,1.032393711406303,1.05,0.97,0.9,0.99,0.9,0.05,0.05,0.0,0.4975094842710668,1.0,0.0821590288224222,0.4944276231213697,10495.258879172576,4.7683715642676816e-08,0.0,0.0,1.9294076001803397e-30,0.0,10495.306562888218
46,1.05,1.029766310580894,0.9950860078067756,1.0155096489148527,1.05,1.0253756383558372,0.96,1.1,1.02,0.98,0.02,0.05,0.3501527070541085,0.0,0.7502607283026108,0.0,0.0,9081.293898960625,9.536743150739825e-08,0.0,0.0,6.963742930737601e-30,0.0,9081.38926639213
47,1.05,1.031375501526331,1.006626125192014,1.00453387941228,1.05,1.049858348852046,1.0,0.9,0.98,0.95,0.05,0.05,0.349945979654868,0.5000207564125833,0.25,0.0,0.0,8989.258224120626,9.536743172944284e-08,0.0,0.0,1.9294076001803397e-30,0.0,8989.353591552355
48,1.05,1.0285401150770572,0.9974573161586696,1.01197355133097,1.05,1.05,1.0300000000000002,0.9,1.0,0.96,0.05,0.05,0.350049441226206,0.0,0.25,0.5000191843555736,0.0,9048.09507908095,1.4305114737211968e-07,0.0,0.0,1.9294076001803397e-30,0.0,9048.23813022832
49,1.05,1.0304129772427173,1.0008709028694425,1.000183301970635,1.0498780578007303,1.05,0.99,0.93,0.98,0.95,0.0,0.02,0.3502180565735303,0.2501182892445921,0.0,0.0,0.4998236415929888,9061.278897638462,9.536743172944284e-08,0.0,0.0,5.999039130647432e-30,0.0,9061.374265070192
