,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
13,113.99999941871252,113.99999235687915,97.44771175912865,189.99998559643896,47.00018224630722,139.99996627701017,110.00005475672248,288.56102455442505,300.0,204.8042711611939,94.0,374.9999923449397,499.9999525990932,499.9998600965431,304.5202978322469,499.9999846592006,399.5344314650195,399.52237425488255,550.0,549.9998023134799,523.32615034322,523.2820313831102,254.00179225632237,549.998384350427,254.0002888886672,550.0,10.000046993156639,10.000236230104067,10.000273467767453,96.99993651060375,189.99996191175939,189.999990843386,189.99999256643864,199.9999756213638,90.00113387457655,199.99999708497555,109.9999575361206,110.0,110.0,549.999909477937
14,111.07253233978757,74.15258245369532,60.00001593039478,179.73952834555354,88.03521323936044,140.0,300.0,300.0,300.0,300.0,94.00014945426592,375.0,500.0,500.0,125.0000747102642,125.00000571466379,489.27906646960935,500.0,511.28236220656055,550.0,550.0,550.0,523.2792587629083,254.00008017528083,550.0,523.2791953116679,10.000096494171396,10.000011922015597,10.00009003101312,87.9089749379475,190.0,160.18398316051534,190.0,164.82313737921314,164.83942582578297,164.80946428785447,25.000255105696986,89.31448051153423,110.0,550.0
15,114.0,114.0,120.0,80.00064678477975,97.0,140.0,299.99999999935375,300.0,294.7815282344684,130.00009124355262,375.0,94.00004202951523,499.9999968591302,125.0,304.52016712248087,125.00007780356236,500.0,489.28154594937337,511.28198552475095,511.2799515994011,523.28738584733,549.9999975987624,550.0,549.9999977362183,523.2840823362096,550.0,10.00094217071418,10.0,10.000010892133337,97.0,190.0,190.0,190.0,200.0,199.99999999887217,90.00003552014829,110.0,109.99999027020644,109.9999933148981,511.28158212015484
16,114.0,36.001030641502595,97.40006565911315,129.86553313756446,97.0,140.0,300.0,284.6360126038056,299.999809876541,130.0,94.00192955280176,94.0,500.0,304.52170046415245,500.0,214.7591484793105,489.28008541545364,489.2795237793189,511.2803620087308,550.0,550.0,550.0,550.0,523.2814712785047,523.2859225887796,550.0,10.0,10.000126998585557,10.001196751270143,97.0,190.0,190.0,190.0,180.40283110071914,90.00232105974537,200.0,25.000053784660786,110.0,25.000829462460455,550.0
17,114.0,114.0,60.0,190.0,47.0,140.0,184.7999129046627,284.59969289642453,300.0,300.0,94.0,94.0,500.0,125.0,500.0,500.0,500.0,500.0,550.0,550.0,254.0,523.2794291348475,550.0,523.2795510641198,550.0,550.0,10.0,10.0,10.0,97.0,190.0,159.73325938433317,190.0,200.0,90.0,200.0,25.0,110.0,60.308155061605575,550.0
18,36.0,114.0,120.0,190.0,96.76240889308808,140.0,259.5996501864288,300.0,300.0,300.0,94.0,94.0,500.0,125.0,500.0,125.0,500.0,489.2793702711493,550.0,511.27937047801163,550.0,523.2793715458673,550.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,60.0,60.0,164.79982866509448,200.0,200.0,110.0,110.0,110.0,550.0
19,114.0,113.99999771446561,119.99999939239913,189.99999960871446,47.002936568775056,105.74233613503138,110.0000606875157,300.0,300.0,300.0,168.7985145315063,375.0,125.00017728301702,499.99999972774253,214.75962496482293,499.9999988849621,499.9999979060473,499.9999829638947,511.29850868160395,242.00221181183417,549.9999997284871,550.0,550.0,549.9999823995299,550.0,549.9999999881238,10.0,10.000255199789303,10.0,97.0,189.99999913412321,190.0,60.014228445241116,171.16208673350883,200.0,167.93696442067798,25.0,109.99996338194275,109.99999918813435,511.2820018774934
20,114.0,114.0,60.0,190.0,47.0,140.0,300.0,284.59965017094254,284.59965017094254,130.0,94.0,94.0,500.0,125.0,484.0391604102621,500.0,500.0,500.0,550.0,550.0,254.0,550.0,550.0,523.2793703076965,550.0,523.2793703076964,10.0,10.0,10.0,47.0,190.0,190.0,60.0,200.0,191.20279863245804,200.0,110.0,110.0,110.0,550.0
21,114.0,113.99999812577524,101.36323443276338,179.79337893063214,97.0,139.99999967069323,299.9999929078832,299.99997232096865,299.99998637640925,299.99999999937637,94.00250543248005,94.00185484651334,125.0,499.99997524282253,125.00231247789866,394.28205850765585,500.0,489.3050324307471,511.31615889798206,511.280375293346,549.9999999054113,524.1806527770299,523.4527896474647,550.0,549.9999962862311,549.9999918935976,10.002487990679384,10.001664468138785,10.002497634324898,96.99999589927636,190.0,60.01267799257753,190.0,199.99998533684624,200.0,199.99998951766938,110.0,25.000778100928567,110.0,550.0
22,113.99999998769793,114.0,120.0,179.73312889172033,97.0,140.0,300.0,300.0,300.0,130.0,94.0,94.0,125.0,500.0,304.51957932206665,304.51958740648064,500.0,500.0,550.0,511.27937285882865,550.0,550.0,523.2794114329256,550.0,523.2793692469796,550.0,10.0,10.0,10.0,97.0,60.0,190.0,190.0,200.0,200.0,167.11018000313334,110.0,110.0,110.0,511.2793707801031
23,114.0,113.9982354650906,97.34661378663824,190.0,97.0,139.99987545259654,266.00158240896286,135.02998993346037,300.0,299.9901898456072,94.0110293799205,375.0,499.99941712851694,125.01465162855402,125.02296751181755,499.9999670556391,500.0,399.6140257548539,511.3074890861284,424.3809593589662,523.5136725191145,550.0,550.0,549.9990823347298,523.778994847667,549.999705659245,10.00418891602231,10.084554686668525,10.000705894180056,97.0,189.99886326284337,190.0,189.99990755822415,199.99803198716998,199.9998055128232,90.05012121472689,109.99437143072939,110.0,25.000705894180058,512.8600038081748
24,114.0,114.0,97.4033556575325,129.8689558198244,97.0,140.0,300.0,300.0,300.0,204.79993030829783,375.0,94.00086159023715,125.0,304.5194923543509,500.0,214.7611389092386,500.0,489.27963184771113,550.0,511.2794671107457,254.0,550.0,550.0,550.0,550.0,523.2799788806262,10.000307298510497,10.0,10.0,47.0010064257941,190.0,190.0,190.0,173.5254111812177,200.0,200.0,110.0,110.0,110.0,511.2803941272318
25,113.99978873322024,36.01182041018976,97.49700679873509,129.8863789709619,97.0,140.0,299.99997478702113,291.1678993404409,300.0,130.00015669895916,375.0,94.00451588602927,125.00791406368019,304.52007344777087,214.85805130018804,304.51929360787295,489.34995007485213,489.3523431933081,549.9999701095325,549.9999950943552,549.9999765599396,523.3359058422636,549.9998695471144,550.0,549.9999156967098,550.0,10.016667986134868,10.048461515879826,10.005317107552827,96.9999446868802,189.9999531143256,189.9999885150086,189.99281022702576,176.04087693195132,199.99976806343656,200.0,110.0,109.99981593157028,90.07281163934555,511.31208730430967
26,114.0,113.99999428057305,60.0,129.86621924972468,96.99998635988767,139.99999999921152,300.0,284.59876659881184,300.0,130.0,94.0,374.99958547900434,500.0,125.0,214.75871045253575,499.99999999999915,489.27921764175505,500.0,511.2782432563964,511.27933546079066,550.0,523.2793034203573,550.0,523.2791508212077,523.2792033855204,550.0,10.00001640466766,10.000007663377078,10.000017514095084,97.0,190.0,190.0,190.0,164.79984273363328,90.00027393462197,90.0,106.78262727594294,110.0,110.0,421.51949125789895
27,114.0,114.0,97.39992647245299,80.0,97.0,140.0,263.32070320913795,300.0,300.0,300.0,94.0,94.0,125.0,500.0,304.51958019900195,214.75979010795254,500.0,500.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,60.0,190.0,200.0,200.0,200.0,25.0,110.0,110.0,550.0
28,114.0,114.0,120.0,179.73296535363727,47.0,140.0,259.60091815320516,300.0,300.0,130.0,94.0,94.0,125.0,484.03941706316385,394.2794274957524,500.0,220.0,500.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,60.0,164.98686895366458,200.0,172.3604047869097,110.0,110.0,110.0,550.0
29,114.0,110.79983273801722,73.3771462542799,129.8665514488649,97.0,140.0,300.0,300.0,300.0,130.0,375.0,94.0,394.2793697837478,500.0,484.0391566436763,125.0,489.2793697568273,500.0,511.27937171852955,242.0,550.0,550.0,550.0,523.2793705959698,550.0,550.0,10.0,10.0,10.0,97.0,60.0,190.0,190.0,200.0,90.0,164.79983104160593,110.0,110.0,25.0,550.0
30,114.0,114.0,120.0,179.73308950474745,97.0,68.0,300.0,300.0,300.0,204.14086824594057,94.0,375.0,125.0,214.75978571741425,500.0,500.0,220.0,500.0,511.27936598565145,511.2793703663362,523.2793663189527,550.0,550.0,523.2793702004429,550.0,550.0,10.0,10.0,10.0,97.0,190.0,60.0,190.0,200.0,200.0,164.79982462753895,109.33482688098889,89.1141320694127,25.0,550.0
31,114.0,114.0,120.0,190.0,87.79786651848053,68.0,300.0,300.0,300.0,130.0,375.0,94.00000791856134,500.0,303.9114300494444,500.0,125.0000168023293,500.0,500.0,550.0,511.27167319051426,523.2783290538846,523.2764697865111,550.0,523.2779514102892,550.0,550.0,10.000001035570191,10.00001189245733,10.000002040093117,47.0,60.00005280107053,190.0,190.0,90.0,90.0,164.79970557591264,110.0,25.000041273300678,89.10827162726899,511.27817304765244
32,114.0,114.0,120.0,80.0,97.0,140.0,300.0,300.0,300.0,300.0,94.0,94.0,125.0,500.0,304.5195827397073,304.5195842518716,500.0,500.0,550.0,550.0,550.0,550.0,550.0,523.2793814746386,550.0,541.4020814596126,10.0,10.0,10.0,47.0,190.0,60.0,190.0,200.0,90.0,200.0,110.0,110.0,110.0,511.2793701601514
33,114.0,114.0,119.99994425656189,190.0,97.0,140.0,300.0,300.0,135.0,130.0,94.0,94.0,125.0,500.0,125.0,500.0,489.27903292383905,500.0,511.2791448946207,511.2796907255561,550.0,550.0,523.2797148227742,550.0,550.0,550.0,10.0,10.0,10.0,92.06771167928733,190.0,190.0,190.0,200.0,164.8147616379245,200.0,110.0,110.0,110.0,550.0
34,111.4528612838806,113.99208326176638,60.00074564141305,80.00908491179622,96.99880635542897,139.9983552740603,259.66272769698276,300.0,135.00074564141306,130.0172513466921,374.962125334809,94.00590430769962,499.9849436726462,499.9951284950005,499.99097554526986,125.00074564141306,309.8427145687933,399.53399857700947,549.9972740991507,550.0,433.5953092087591,549.9974256269528,550.0,523.3306707902951,523.3213829071461,550.0,10.037084729381593,10.003523932927575,10.051426031334604,88.47942805170149,189.99934211051354,189.9996897492987,189.99771612161913,164.93115925842082,199.99977675051585,165.3166470732217,89.2034202356479,109.99904002007045,109.98483930819272,511.3054794680773
35,36.0,114.0,120.0,129.86655017505169,97.0,111.77488390373516,300.0,300.0,300.0,130.0,168.79982518038133,94.0,500.0,500.0,500.0,500.0,500.0,489.27937034033437,511.2793703999395,550.0,550.0,550.0,550.0,550.0,254.0,550.0,10.0,10.0,10.0,97.0,60.0,190.0,190.0,200.0,200.0,90.0,25.0,110.0,110.0,242.0
36,114.0,36.00442375390001,120.0,190.0,47.017207253452746,68.01121255029415,259.78211613881723,284.6681867710186,300.0,300.0,374.9999865020974,94.00066342998223,125.01612696479984,500.0,125.00007451014045,214.76145392949311,500.0,489.2884441969056,511.2834374480032,511.3092785275362,550.0,550.0,550.0,523.2961108300973,523.2895044943689,550.0,10.023678198432645,10.026234784234589,10.000175454421472,90.62810909805843,190.0,189.9997866888827,162.30793284480725,200.0,200.0,165.26892182244964,110.0,90.02147539324561,109.99526999946926,550.0
37,36.042083198666546,110.87805755421508,60.029857650786674,129.89190782171602,87.86596777685288,140.0,299.99998716310364,300.0,209.78189426929197,130.05830953209758,94.03927473470026,94.00291625218439,500.0,499.99955794062004,482.6742301027827,483.7835614597668,499.99994895469405,399.48937812667947,511.32408905412296,550.0,523.2921694956597,550.0,549.9999842789881,550.0,523.3229423895351,549.9994850738991,10.049144888659725,10.022831859070147,10.000413028118828,47.02038735348082,190.0,60.036492039259116,60.013412852655385,200.0,200.0,90.04429181297508,25.04772289727764,110.0,109.99972213979154,511.2894689503411
38,113.99099232830723,36.0,120.0,190.0,87.81181875952251,105.39967814073361,300.0,300.0,284.6069700496412,130.0,94.0,375.0,125.0,500.0,500.0,500.0,489.27999227491347,309.76152380779206,550.0,550.0,550.0,523.2849752221305,550.0,523.2813983005893,523.279886385188,550.0,10.0,10.0,10.0,88.96090108928915,190.0,60.0,190.0,165.02597607888433,200.0,164.83439391518883,89.29588867062279,109.99991650861422,89.18568847806544,242.0
39,114.0,114.0,60.0,190.0,93.28286847854054,140.0,259.5996502018147,300.0,300.0,130.0,94.0,94.0,125.0,125.0,500.0,500.0,500.0,500.0,550.0,511.2793703068577,523.2793703446671,550.0,523.2793703598545,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,200.0,200.0,200.0,25.0,110.0,110.0,511.27937030771636
40,114.0,114.0,60.0,179.73310011396165,97.0,140.0,291.5889288945696,284.59965017094277,300.0,130.0,375.0,94.0,500.0,125.0,125.0,500.0,500.0,500.0,550.0,550.0,550.0,523.2793703076965,550.0,550.0,523.2793703076968,550.0,10.0,10.0,10.0,97.0,60.0,190.0,190.0,200.0,200.0,90.0,25.0,110.0,110.0,421.519580205131
41,114.0,114.0,120.0,190.0,97.0,140.0,299.9999999077097,300.0,300.0,130.00069257136872,94.0,94.0,500.0,484.0419339488152,214.77547818995657,125.00059197449913,489.3740212084844,500.0,511.2812104045009,511.29960062433264,550.0,530.8554555547852,550.0,550.0,550.0,523.3683716375161,10.000115795496912,10.0,10.000509522307837,97.0,190.0,60.002223831121434,60.00053317124788,200.0,200.0,199.99999270167658,110.0,109.99998796719245,110.0,550.0
42,114.0,111.05825008037806,97.39991255772091,80.0,88.7037263861781,140.0,300.0,300.0,300.0,130.0,375.0,375.0,125.0,304.5195802421732,214.75979010133725,394.279370289296,220.0,500.0,550.0,550.0,523.2793703432312,550.0,550.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,200.0,90.0,90.0,110.0,110.0,110.0,550.0
43,114.0,114.0,97.39991254273565,80.0,87.7999045920754,105.39991254273538,300.0,300.0,300.0,130.0,94.0,94.0,125.0,125.0,500.0,500.0,500.0,500.0,511.27937030769493,550.0,550.0,550.0,523.2793703076964,523.2793703076966,550.0,550.0,10.0,10.0,10.0,47.0,190.0,190.0,190.0,200.0,198.56215939936413,200.0,110.0,110.0,110.0,550.0
44,114.0,114.0,120.0,190.0,47.0,140.0,110.0,300.0,300.0,130.0,94.0,168.79982553736372,484.0391605452713,500.0,304.5195803681134,500.0,220.0,500.0,550.0,517.6414335447107,550.0,550.0,254.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,200.0,200.0,200.0,25.0,110.0,110.0,550.0
45,114.0,36.0,115.9492467997197,179.73310084923293,97.0,140.0,300.0,300.0,300.0,130.0,243.59964945953297,243.59964818937445,125.0,484.0391601537424,500.0,500.0,500.0,500.0,550.0,550.0,550.0,550.0,254.0,523.2793696931609,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,164.79982487487578,90.0,90.0,110.0,110.0,110.0,242.0
46,36.0,114.0,60.0,179.73310007131033,47.0,140.0,300.0,300.0,300.0,130.0,94.0,94.0,500.0,500.0,214.75978980201782,214.75979012719924,500.0,500.0,550.0,511.2793704156705,550.0,523.2793701197788,550.0,550.0,523.2793704150658,523.2793704664927,10.0,10.0,10.0,59.83001353956875,190.0,190.0,190.0,90.0,164.7998250413215,200.0,110.0,110.0,110.0,550.0
47,114.0,36.00001553753838,60.000001159058655,179.7330911779532,97.0,140.0,297.91214655930963,284.5996431793886,300.0,204.79937211440256,168.79933805965,375.0,500.0,304.5194566977895,304.51941998136357,394.2792279357477,220.0000129281172,500.0,511.279400730225,550.0,550.0,254.0,550.0,550.0,523.2793724077205,523.2793915201773,10.000071801518983,10.000004245233525,10.000000008580173,97.0,190.0,190.0,190.0,200.0,200.0,200.0,110.0,25.000001615400524,25.000024039187956,550.0
48,36.0,114.0,97.39991640337487,179.73319408113562,47.0,68.0,110.0,300.0,295.46826081289356,130.0,94.0,243.59965028541885,125.0,500.0,500.0,304.519587493576,500.0,500.0,550.0,550.0,550.0,550.0,523.2793906814679,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,200.0,90.0,200.0,25.0,110.0,110.0,550.0
49,113.20104948716717,114.0,60.0,190.0,97.0,140.0,300.0,300.0,135.0,130.0,94.0,375.0,500.0,500.0,125.0,125.0,500.0,500.0,421.5195802051334,550.0,550.0,523.2793703076976,550.0,550.0,550.0,550.0,10.0,10.0,10.0,97.0,190.0,190.0,190.0,200.0,90.0,90.0,110.0,110.0,110.0,550.0
