,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
14,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031
15,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031,394.27937031
16,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031
17,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031,489.27937031
18,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031
19,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031
20,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
21,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
22,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
23,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
24,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
25,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031,523.27937031
26,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
27,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29,96.356947931,97.0,96.356947931,92.078426265,96.356947931,92.078426265,97.0,87.799904592,97.0,97.0,96.356947931,89.473365151,87.799904592,87.799904592,87.799904592,87.799904592,87.799904592,87.799904592,87.799904592,97.0,89.975840356,97.0,96.356947931,87.799904592,87.799904592,96.356947931,88.770431855,92.078426265,87.799904592,87.799904592,97.0,92.078426265,87.799904592,87.799904592,88.672675449,88.013618843,96.356947931,90.940208906,87.799904592,87.799904592,97.0,87.799904592,97.0,87.799904592,89.686906038,87.799904592,96.356947931,97.0,87.799904592,87.799904592
30,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
31,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
32,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
33,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
34,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
35,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
36,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
37,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
38,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
39,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031,511.27937031
