,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,136110.07224258475,134543.69400866635,136971.41569735273,138845.1331376612,135788.11068089242,134830.6369203473,136789.1416752659,135176.27898382995,135611.19630807897,136689.2516835483,134271.3135134089,135185.73016477848,134481.6978219813,135732.1991479089,136434.17420309118,137748.51853095472,132269.85379096854,136956.93465409076,134251.76871297427,131639.75973288616,136168.20052646552,132920.0532965525,134486.29462446427,131754.19549548926,134628.63341554816,133954.95882731935,133314.69326552816,137529.10469920933,133725.59856933428,134579.91124152963,132791.66678850102,133348.8149442746,135770.67885952722,131895.16171623103,136065.49232744402,136153.15127705334,136122.47528406,135729.9838051596,133174.49376034722,138679.03953404533,134760.13651813805,135639.537206906,136788.42935927014,135230.85893363945,135181.64887360006,134207.37908565442,134180.8687333688,133402.19252349727,137643.06466048147,134992.8057956978
11,136110.07224258475,133469.3613668333,134759.0559893799,135213.23809616247,135788.11068089242,134624.74453987405,136789.1416752659,134031.26698828218,134268.51915548166,134823.68648863886,133736.23944358603,135185.73016477848,134481.6978219813,135732.1991479089,133531.70722800068,137179.30305026728,132269.85379096854,136638.5073270746,134251.76871297427,131639.75973288616,135015.90627564522,132920.0532965525,133651.63578942965,131754.19549548926,134628.63341554816,133954.95882731935,133314.69326552816,137529.10469920933,133725.59856933428,134579.91124152963,131177.55116101497,133348.8149442746,135770.67885952722,131895.16171623103,134419.18028688763,134928.51008627357,136122.47528406,135729.9838051596,133174.49376034722,138448.95016254243,134089.98499462887,134004.95387481822,136788.42935927014,133927.080460651,132692.18631990915,134207.37908565442,134180.8687333688,133402.19252349727,135259.36869006453,134985.70038720872
12,133686.4183425933,133469.3613668333,134313.3454934405,135213.23809616247,135788.11068089242,132624.6810968768,136789.1416752659,133387.6544481386,134268.51915548166,134067.07133439314,133736.23944358603,134243.89693881024,134481.6978219813,135732.1991479089,133531.70722800068,136214.01692498292,132269.85379096854,135712.40891961782,134251.76871297427,131639.75973288616,134549.04841848672,132920.0532965525,133651.63578942965,131754.19549548926,134628.63341554816,133954.95882731935,133314.69326552816,133125.45868896868,132839.92645601282,134191.6548221373,131177.55116101497,133348.8149442746,135770.67885952722,131895.16171623103,132534.68710179592,134928.51008627357,136122.47528406,135685.28776302823,133174.49376034722,138448.95016254243,134089.98499462887,133275.87047045588,135355.4523265222,133927.080460651,132692.18631990915,134207.37908565442,134180.8687333688,132891.4068212796,135259.36869006453,132977.40914283515
13,133215.84033815778,133469.3613668333,133741.94401102222,135213.23809616247,135342.3228696058,132547.05035220057,136789.1416752659,133387.6544481386,133096.50330249593,134067.07133439314,133280.72455971353,134243.89693881024,131457.35777168887,135732.1991479089,133531.70722800068,135431.95241745532,132269.85379096854,134607.56519140385,134251.76871297427,131639.75973288616,133950.8660250075,132920.0532965525,132656.61107572232,131754.19549548926,134628.63341554816,133952.10865778863,133314.69326552816,133125.45868896868,132839.92645601282,134191.6548221373,131177.55116101497,133348.8149442746,135442.40964445382,131895.16171623103,131830.9401651745,133131.98661326914,135522.63192940224,135294.575391258,132498.3408284516,137583.90363598336,134089.98499462887,133275.87047045588,134515.37827491996,133927.080460651,132692.18631990915,134207.37908565442,134003.42036786032,132891.4068212796,134518.4382615236,132902.82781447272
14,133215.84033815778,132002.22690945078,133741.94401102222,135213.23809616247,132232.61498222375,132547.05035220057,133100.48436774054,133387.6544481386,133017.95196499466,134067.07133439314,132681.8386182945,134243.89693881024,131457.35777168887,134358.06732631885,132512.65356391002,134793.29506850062,132269.85379096854,133187.60264718434,134058.58355048974,131639.75973288616,131083.02369438548,132302.34955572584,131959.5829459839,131754.19549548926,134167.80166552323,132956.21950975448,133314.69326552816,133015.5833493455,132839.92645601282,134191.6548221373,131177.55116101497,132801.43192843042,135336.3341445314,131895.16171623103,131830.9401651745,133131.98661326914,134716.220567266,132487.47828391875,132498.3408284516,137583.90363598336,134089.98499462887,133185.29922982608,133925.64094040287,132951.4334851472,132461.13743503584,134207.37908565442,133840.27399664576,132395.13739459217,134518.4382615236,132362.68831648852
15,133215.84033815778,132002.22690945078,132240.50298041254,132139.27973530308,132232.61498222375,131976.1219044889,133100.48436774054,133387.6544481386,132461.87279211593,134067.07133439314,131731.02331370182,134243.89693881024,131301.15403330524,134358.06732631885,132115.48180979706,133541.32765352755,132269.85379096854,132649.91207677827,133092.06696853996,131601.9881017206,131083.02369438548,132302.34955572584,131959.5829459839,131754.19549548926,133576.31335322306,131484.71691672265,133314.69326552816,133015.5833493455,131588.25272780278,134191.6548221373,131177.55116101497,132357.78150201734,135336.3341445314,131895.16171623103,131074.74022262683,133131.98661326914,132268.654919771,131661.39007075707,132498.3408284516,130936.29326581818,134011.33975458785,132667.89254810323,132884.4170620951,132431.19634121907,132461.13743503584,133022.99179426575,133834.0594068821,132395.13739459217,133435.16877791434,130721.3323498085
16,131591.91092224704,130802.79256935531,132240.50298041254,131012.60734839733,132232.61498222375,131976.1219044889,132807.08315183828,133387.6544481386,132461.87279211593,132912.6284351211,131731.02331370182,133764.79450289923,131301.15403330524,132555.96784807995,132115.48180979706,132246.90906437067,132138.01497460756,131019.07015684801,132384.47016111208,130540.0475288313,131083.02369438548,132302.34955572584,130539.59380707004,130845.41562816617,132990.92236142207,130557.41855166398,132003.09004073698,132909.00728936717,131588.25272780278,133189.94122817667,130669.296496622,132357.78150201734,133951.68972272318,131288.27093251958,131074.74022262683,132684.8227836414,131211.68399523332,131387.50368764112,130814.2581286015,130936.29326581818,132759.91523725094,132667.89254810323,132434.05436147517,131622.25092689908,131482.78773504414,133022.99179426575,131855.6128785717,132018.19625090057,133245.06839157926,130721.3323498085
17,131591.91092224704,130802.79256935531,131638.41367691898,131012.60734839733,132147.10117381424,131257.57864641794,131155.30298816963,131120.1932859227,131222.71340470618,132084.95564985328,131731.02331370182,130913.3682376993,131301.15403330524,132555.96784807995,131302.25490964233,131771.5251191807,131313.02740655147,131019.07015684801,131039.89019058053,130540.0475288313,131083.02369438548,130977.24091421379,130539.59380707004,130845.41562816617,132653.10030910146,130557.41855166398,130874.66636054861,132178.19660134602,131588.25272780278,131276.3694722068,130669.296496622,131797.8902381068,133951.68972272318,130678.30816239008,131074.74022262683,132684.8227836414,130769.86880090625,130940.85897799388,130814.2581286015,130936.29326581818,130179.63274574632,132053.62544155284,131929.33340476395,131622.25092689908,131161.79189023314,131159.28530154907,130131.69720696611,132018.19625090057,131753.55461207384,130721.3323498085
18,131591.91092224704,130802.79256935531,131489.99328251331,131012.60734839733,131828.1013926483,131087.911253259,131155.30298816963,130660.5925688116,131222.71340470618,131455.71313653298,131731.02331370182,130858.04344115153,131301.15403330524,132555.96784807995,130865.43275701193,130798.29964521855,131313.02740655147,130569.7760379223,130798.92602682294,130304.78843458253,131083.02369438548,130977.24091421379,130539.59380707004,130845.41562816617,132395.8070256926,130075.0885147197,130077.81116880418,131193.24788130738,130634.92419564634,131276.3694722068,130618.87359473141,129516.43070183205,132325.5239141926,130678.30816239008,131074.74022262683,131533.43795252312,130637.97561005969,130940.85897799388,130814.2581286015,130936.29326581818,130179.63274574632,131718.49383061976,131037.81801762823,131548.09772630298,130474.09483078757,131159.28530154907,130131.69720696611,131836.70442210455,131753.55461207384,130721.3323498085
19,130879.0450492191,130802.79256935531,130968.62434458663,131012.60734839733,131725.48844695362,129332.49491034725,131155.30298816963,130660.5925688116,130794.95675521123,130581.21592956282,131731.02331370182,130858.04344115153,130541.63377662664,131113.54541823128,130865.43275701193,130058.76623386361,129617.1900094987,130569.7760379223,130798.92602682294,129920.11566903007,131051.44716047216,130977.24091421379,130539.59380707004,130845.41562816617,131363.03707038332,130075.0885147197,130077.81116880418,131193.24788130738,130463.47314410466,131276.3694722068,130618.87359473141,129516.43070183205,131024.63441138277,130258.661885235,131074.74022262683,131533.43795252312,130492.37926307665,130940.85897799388,130814.2581286015,130936.29326581818,130179.63274574632,131175.1661143612,129759.80025781799,130730.06325713941,130474.09483078757,131159.28530154907,130131.69720696611,130548.84362931465,131105.41286180762,130672.34050878025
20,130879.0450492191,129784.72823873034,130859.4245215499,131012.60734839733,131108.36610438093,128659.44700097153,131155.30298816963,130660.5925688116,129526.18412631992,130335.16477984615,130713.69320448581,130858.04344115153,129681.96469691474,131113.54541823128,130281.24188249538,130058.76623386361,129617.1900094987,130569.7760379223,130798.92602682294,129920.11566903007,130314.73939694514,130754.00091473165,130326.02196056524,129905.81062177761,131363.03707038332,129656.62695996411,130032.23828663009,130154.93074811948,130463.47314410466,130046.61123304711,130618.87359473141,129516.43070183205,131024.63441138277,130258.661885235,131069.66839692384,130757.2378651911,130492.37926307665,128772.74239561442,130814.2581286015,129882.8081850064,130179.63274574632,130012.88509159091,129759.80025781799,130730.06325713941,130474.09483078757,130784.2320855393,130131.69720696611,130445.65390573915,131105.41286180762,129725.83222724785
21,130879.0450492191,129784.72823873034,130859.4245215499,130748.21254234452,130205.04117831704,128659.44700097153,131155.30298816963,130287.64501679239,129526.18412631992,130249.39133511775,130713.69320448581,130858.04344115153,129681.96469691474,131113.54541823128,130281.24188249538,130058.76623386361,129617.1900094987,130569.7760379223,130798.92602682294,129920.11566903007,128693.07031445706,130451.61866110396,130070.0620928705,129905.81062177761,130787.3637683809,129656.62695996411,130001.39797332503,130080.89177307632,130463.47314410466,130046.61123304711,128861.7628559644,129516.43070183205,130556.81076524127,130258.661885235,129147.91958918204,130757.2378651911,130492.37926307665,128772.74239561442,130814.2581286015,129882.8081850064,130179.63274574632,130012.88509159091,129759.80025781799,130537.35041864702,130168.79267127371,130784.2320855393,130131.69720696611,130445.65390573915,130431.81413584156,128445.23394701508
22,130417.19782607365,129331.38917812225,130478.57001125676,130705.70426165863,130205.04117831704,128659.44700097153,130990.58937667233,129993.63043613234,129526.18412631992,129734.10091560753,130420.61077695806,130533.18287164165,129489.88693804432,131113.54541823128,129982.8912234167,130058.76623386361,129617.1900094987,130569.7760379223,130543.12275744873,129739.73463579276,128693.07031445706,129903.66490233155,129505.96408532758,129905.81062177761,130787.3637683809,129283.79594253023,130001.39797332503,130080.89177307632,129248.41130370149,130046.61123304711,128861.7628559644,129516.43070183205,129715.03886678326,129362.48689796815,128829.44826704895,130757.2378651911,130049.08260579218,128772.74239561442,130686.26807867907,129882.8081850064,130179.63274574632,129851.03222754,129759.80025781799,130537.35041864702,130168.79267127371,130784.2320855393,130131.69720696611,130078.70302207612,129910.88004311133,128445.23394701508
23,130387.27879351261,129331.38917812225,130478.57001125676,129373.5548104202,130205.04117831704,128659.44700097153,130990.58937667233,129982.4442797767,129526.18412631992,129734.10091560753,129691.25752915992,129231.8409184843,129489.88693804432,130776.20642468518,129361.506661563,128731.01715819689,129617.1900094987,130569.7760379223,130074.08176607043,129739.73463579276,128691.67412597527,128107.95367541528,129505.96408532758,129815.25537509589,130495.62851017347,128944.77931422008,130001.39797332503,130080.89177307632,129248.41130370149,128940.12116109469,128861.7628559644,129516.43070183205,129715.03886678326,129362.48689796815,128829.44826704895,130642.29858114496,130049.08260579218,128772.74239561442,130535.51741701293,129882.8081850064,130179.63274574632,129289.665169419,129717.44657867154,130537.35041864702,130168.79267127371,130069.79037980581,129528.82427049294,130078.70302207612,129910.88004311133,128445.23394701508
24,130124.57526628654,129331.38917812225,130478.57001125676,129373.5548104202,129294.32337569128,128659.44700097153,130990.58937667233,129590.20560726244,129526.18412631992,129734.10091560753,128785.14722810785,128594.1847741446,129489.88693804432,130270.85220594097,129361.506661563,128731.01715819689,129506.95507294158,129803.91216818625,130074.08176607043,129469.31044203076,128691.67412597527,128107.95367541528,129505.96408532758,129815.25537509589,130383.85926179537,128944.77931422008,130001.39797332503,127971.5413202545,129248.41130370149,128940.12116109469,128861.7628559644,129516.43070183205,129715.03886678326,129218.36599513727,128829.44826704895,130492.4043362539,130049.08260579218,128772.74239561442,129785.13658901259,129882.8081850064,130179.63274574632,129285.74479023015,129068.64052622969,130537.35041864702,129924.21608580856,130069.79037980581,129528.82427049294,130078.70302207612,129910.88004311133,128445.23394701508
25,130124.57526628654,129331.38917812225,130338.28408853867,129373.5548104202,129294.32337569128,128659.44700097153,129660.18962050058,129530.496911928,129526.18412631992,129734.10091560753,128785.14722810785,128594.1847741446,129426.42790024339,130270.85220594097,128824.41372809553,128731.01715819689,129100.85464624793,129765.02658074517,129647.64942174425,129469.31044203076,128558.6615336752,128107.95367541528,129421.22992721049,128869.60615041913,130172.89104896001,128944.77931422008,130001.39797332503,127971.5413202545,128390.64825224769,128940.12116109469,128861.7628559644,129516.43070183205,129463.73485882147,129218.36599513727,128589.81096843517,129867.93377329592,130049.08260579218,128503.86363586693,129785.13658901259,129882.8081850064,129460.87263455153,128496.63817432198,128967.90947681294,129194.61320697574,128978.16162401554,130069.79037980581,129528.82427049294,130078.70302207612,129114.75836181344,128445.23394701508
26,129973.26341162853,129331.38917812225,130030.93440172363,129373.5548104202,129294.32337569128,128659.44700097153,129660.18962050058,129530.496911928,129526.18412631992,129734.10091560753,128785.14722810785,128594.1847741446,128718.03080001334,129530.77041013818,128135.12494653602,128731.01715819689,129100.85464624793,129765.02658074517,129647.64942174425,129429.56287517973,128558.6615336752,128107.95367541528,129421.22992721049,128869.60615041913,130172.89104896001,128944.77931422008,129495.153354387,127971.5413202545,128390.64825224769,128940.12116109469,128277.87223147714,129516.43070183205,129463.73485882147,129218.36599513727,128589.81096843517,129008.97865338982,129905.86483477162,128503.86363586693,129785.13658901259,129882.8081850064,128915.06016139114,128496.63817432198,128967.90947681294,129194.61320697574,128978.16162401554,130069.79037980581,129330.33731677063,130078.70302207612,129114.75836181344,128445.23394701508
27,129501.45629565156,129331.38917812225,129841.08673731048,128373.50269933674,129294.32337569128,128659.44700097153,129286.96309756368,129530.496911928,129526.18412631992,129734.10091560753,128785.14722810785,128594.1847741446,128718.03080001334,128908.95491862128,128135.12494653602,128622.81928209461,129100.85464624793,129765.02658074517,129647.64942174425,129371.75425773431,128423.03477387506,128107.95367541528,129361.69700899941,128869.60615041913,129631.99016957049,128944.77931422008,129495.153354387,127971.5413202545,127914.19246056891,128940.12116109469,128277.87223147714,129516.43070183205,129463.73485882147,129218.36599513727,128589.81096843517,129008.97865338982,128643.56097888367,128503.86363586693,129782.39803361578,129882.8081850064,128915.06016139114,128496.63817432198,128967.90947681294,129194.61320697574,128978.16162401554,129876.82583728767,129330.33731677063,130078.70302207612,129114.75836181344,128445.23394701508
28,129501.45629565156,129331.38917812225,129841.08673731048,128373.50269933674,129294.32337569128,128392.79276408724,129286.96309756368,129447.32115984338,129526.18412631992,129734.10091560753,128511.55400937318,128594.1847741446,128687.45988015282,128908.95491862128,128135.12494653602,128429.63779709852,129100.85464624793,129765.02658074517,129085.65070434367,129371.75425773431,128423.03477387506,128107.95367541528,128745.57872471305,128869.60615041913,129631.99016957049,128944.77931422008,129081.54249027361,127971.5413202545,127914.19246056891,128940.12116109469,128277.87223147714,129516.43070183205,129463.73485882147,129218.36599513727,128589.81096843517,129008.97865338982,128643.56097888367,128503.86363586693,129218.47629097733,129882.8081850064,128912.54799677982,128496.63817432198,128967.90947681294,129194.61320697574,128558.43594207018,129699.62221768223,128891.62226617217,129963.61473039925,129114.75836181344,128445.23394701508
29,129501.45629565156,129331.38917812225,129381.35726047901,128373.50269933674,129294.32337569128,128392.79276408724,129286.96309756368,129447.32115984338,129526.18412631992,129734.10091560753,128507.56467035365,128594.1847741446,128687.45988015282,128908.95491862128,128135.12494653602,128429.63779709852,129100.85464624793,129503.12009506136,129085.65070434367,129371.75425773431,128318.20662225728,128107.95367541528,128745.57872471305,128786.68740134453,129631.99016957049,128075.45867527486,129081.54249027361,127971.5413202545,127914.19246056891,128940.12116109469,128277.87223147714,129516.43070183205,128589.46168857338,128571.18963419509,128589.81096843517,129008.97865338982,128643.56097888367,128503.86363586693,127511.08440541103,128962.04713798319,128912.54799677982,128496.63817432198,128478.1401030475,128849.83597761481,128558.43594207018,129699.62221768223,128876.79386838445,129123.35121460291,129114.75836181344,128445.23394701508
30,129501.45629565156,129331.38917812225,129381.35726047901,128373.50269933674,129160.55315869115,128392.79276408724,129286.96309756368,129447.32115984338,129066.2811151887,129379.63745288036,128505.57217995357,128594.1847741446,128687.45988015282,128908.95491862128,128135.12494653602,128429.63779709852,128564.73072023422,129503.12009506136,129085.65070434367,129371.75425773431,128318.20662225728,128107.95367541528,128745.57872471305,128786.68740134453,129631.99016957049,128075.45867527486,129081.54249027361,127971.5413202545,127914.19246056891,128940.12116109469,128277.87223147714,129516.43070183205,128589.46168857338,128518.31974957106,128589.81096843517,129008.97865338982,128643.56097888367,127899.04996554172,127511.08440541103,128962.04713798319,128912.54799677982,128496.63817432198,128478.1401030475,128849.83597761481,128558.43594207018,129699.62221768223,128489.56975305208,128979.74826159836,129044.79983288237,128445.23394701508
31,129328.92154098375,129077.96491047474,129189.63226105989,128373.50269933674,129010.46806263877,128392.79276408724,129286.96309756368,128918.29090365735,129066.2811151887,129379.63745288036,128467.15484176624,128594.1847741446,128687.45988015282,128908.95491862128,128135.12494653602,128416.03533049925,128208.28227928384,129197.75261642603,129085.65070434367,128524.4438302365,128064.41891384803,128107.95367541528,128520.25174346533,128631.32625993046,129631.99016957049,128075.45867527486,129070.60609745573,127971.5413202545,127914.19246056891,128940.12116109469,128277.87223147714,128947.60169682317,128421.31856350202,128518.31974957106,128589.81096843517,128159.57805695024,128488.72055310893,127899.04996554172,127511.08440541103,128962.04713798319,128912.54799677982,127136.53602615415,128456.94471669987,128849.83597761481,128558.43594207018,129699.62221768223,128387.95171714672,128979.74826159836,128831.4126704933,128445.23394701508
32,129328.92154098375,129077.96491047474,128527.80584337111,128373.50269933674,128916.7897045684,128392.79276408724,129084.58360674328,128918.29090365735,128055.86276862578,129265.25079354545,127987.48808136127,128594.1847741446,128687.45988015282,128908.95491862128,128135.12494653602,128416.03533049925,128208.28227928384,129197.75261642603,128731.71255086458,128407.30000446265,128064.41891384803,128107.95367541528,127759.07990481489,128631.32625993046,129631.99016957049,128075.45867527486,128675.68762742577,127971.5413202545,127914.19246056891,128582.43097244974,128085.73668729948,128947.60169682317,127980.39598105627,128518.31974957106,128589.81096843517,128159.57805695024,128488.72055310893,127899.04996554172,127511.08440541103,128962.04713798319,128912.54799677982,127136.53602615415,128456.94471669987,128849.83597761481,128558.43594207018,129056.13527228244,128293.81681079177,128979.74826159836,128831.4126704933,128445.23394701508
33,128608.9429626123,129077.96491047474,128527.80584337111,128373.50269933674,128556.82598791066,128381.35990721367,128196.47600213139,128780.5441730901,128055.86276862578,129265.25079354545,127987.48808136127,128594.1847741446,128636.21378922323,128908.95491862128,128135.12494653602,128416.03533049925,128047.230599029,129064.61701007116,128731.71255086458,128407.30000446265,127190.44412258222,128107.95367541528,127759.07990481489,128631.32625993046,129631.99016957049,128075.45867527486,127690.0962908018,127971.5413202545,127914.19246056891,128529.61436966358,128085.73668729948,128797.44113502378,127980.39598105627,128518.31974957106,128589.81096843517,128159.57805695024,128488.72055310893,127899.04996554172,127511.08440541103,128406.2445781923,128690.8537907543,127136.53602615415,128456.94471669987,128849.83597761481,128558.43594207018,129056.13527228244,128293.81681079177,128979.74826159836,128831.4126704933,128445.23394701508
